x, y, z
44.74,47.09,-0.19
39.34,54.42,0.22
38.36,38.23,-0.13
44.65,47.07,-0.20
39.00,38.00,-0.01
44.90,48.61,-0.18
40.78,43.85,-0.10
43.42,40.39,-0.12
39.03,38.30,0.04
42.83,45.83,-0.15
39.02,54.99,0.20
44.58,43.69,-0.20
43.09,39.96,-0.11
40.92,55.89,0.15
44.99,34.46,-0.14
45.61,51.60,-0.21
39.07,39.71,0.00
44.72,49.26,-0.20
40.29,55.53,0.15
42.33,58.75,-0.09
44.44,54.23,-0.24
44.06,50.16,-0.16
45.03,39.89,-0.16
38.33,38.25,-0.16
38.40,38.70,-0.20
44.19,45.67,-0.21
38.39,38.71,-0.21
38.38,38.70,-0.20
44.59,49.81,-0.20
40.95,37.27,-0.03
45.01,37.28,-0.14
41.54,49.77,-0.13
45.04,50.78,-0.17
42.52,45.92,-0.16
38.29,38.36,-0.03
45.56,30.38,-0.11
45.51,38.80,-0.15
44.87,42.82,-0.22
41.72,45.84,-0.15
45.02,50.23,-0.19
38.35,38.25,-0.16
44.25,44.42,-0.18
38.39,38.70,-0.20
45.57,29.79,-0.15
43.94,36.79,-0.13
45.33,35.96,-0.15
42.25,60.19,-0.04
45.47,30.80,-0.15
44.84,47.68,-0.18
44.22,45.98,-0.19
42.70,37.64,-0.11
41.74,43.43,-0.13
41.59,44.43,-0.10
41.04,37.24,-0.01
44.76,47.14,-0.18
45.59,48.46,-0.20
38.39,38.70,-0.20
41.50,44.89,-0.15
43.42,56.45,-0.16
44.89,41.51,-0.20
45.03,37.55,-0.09
45.51,35.20,-0.15
45.23,54.20,-0.17
38.39,38.70,-0.20
38.92,39.05,0.08
42.10,37.64,-0.04
41.63,47.10,-0.15
39.20,49.47,-0.12
38.36,38.21,-0.14
40.80,43.47,-0.06
42.58,58.56,-0.11
42.59,39.91,-0.10
39.39,37.99,0.00
44.78,42.84,-0.18
45.02,39.31,-0.13
41.68,48.35,-0.20
45.09,40.80,-0.18
44.90,48.43,-0.19
45.48,27.98,-0.03
38.32,38.24,-0.18
39.21,40.20,-0.04
41.44,37.65,-0.04
38.38,38.70,-0.20
45.48,28.50,-0.12
38.38,38.70,-0.20
38.34,38.24,-0.15
45.59,51.02,-0.19
44.41,37.60,-0.15
40.15,56.00,0.16
40.99,44.71,-0.10
44.66,30.32,-0.12
45.56,51.95,-0.21
41.24,37.68,-0.09
43.05,57.94,-0.12
38.36,38.24,-0.18
40.21,55.99,0.16
44.40,54.33,-0.21
38.38,38.73,-0.18
44.99,49.63,-0.20
40.99,40.55,-0.08
45.64,50.17,-0.20
39.46,53.49,0.17
45.52,39.82,-0.20
42.33,49.86,-0.14
45.04,39.10,-0.16
39.01,54.79,0.23
40.84,43.75,-0.11
41.77,55.75,0.03
45.44,38.67,-0.15
45.52,39.83,-0.21
38.39,38.72,-0.20
40.68,49.31,-0.24
38.38,38.70,-0.20
40.03,37.58,-0.01
44.95,44.96,-0.19
38.38,38.69,-0.20
43.70,57.21,-0.20
40.79,43.90,-0.10
39.46,53.63,0.17
40.91,44.90,-0.12
41.65,48.17,-0.16
44.43,27.23,0.03
38.35,38.22,-0.13
45.36,38.05,-0.14
44.46,44.21,-0.22
38.99,54.65,0.20
43.85,56.20,-0.08
42.26,49.39,-0.22
44.57,46.35,-0.19
41.78,59.15,-0.08
45.33,41.45,-0.20
40.13,49.25,-0.20
45.57,30.28,-0.12
44.92,31.90,-0.09
39.97,56.15,0.21
43.26,41.39,-0.14
43.66,56.34,-0.08
45.24,38.35,-0.13
44.66,36.62,-0.16
38.39,38.70,-0.21
42.21,58.79,-0.06
44.51,55.30,-0.18
38.40,38.26,-0.11
45.53,47.09,-0.22
38.51,38.44,-0.23
40.58,50.14,-0.16
41.48,45.23,-0.14
38.37,38.30,-0.05
45.44,32.32,-0.10
45.52,30.47,-0.12
45.12,45.68,-0.23
44.89,48.12,-0.18
40.95,47.85,-0.13
42.72,38.91,-0.12
45.57,48.93,-0.21
38.92,37.88,0.03
43.62,37.41,-0.14
44.75,49.02,-0.19
42.86,55.22,-0.14
45.26,54.09,-0.18
42.50,37.22,-0.00
44.89,53.61,-0.17
42.75,56.01,-0.04
42.28,39.18,-0.13
44.72,50.26,-0.18
44.48,54.17,-0.24
39.97,49.24,-0.17
41.67,59.34,-0.04
45.02,34.60,-0.15
44.85,53.89,-0.19
38.44,38.45,-0.27
44.66,43.72,-0.20
39.00,38.01,-0.00
45.58,47.26,-0.19
41.29,47.14,-0.13
44.14,36.77,-0.11
45.58,48.03,-0.21
39.80,55.36,0.15
45.53,39.79,-0.20
44.23,44.62,-0.20
40.49,50.14,-0.18
45.00,50.54,-0.19
38.39,38.70,-0.20
44.85,43.58,-0.20
38.39,38.70,-0.20
38.40,38.71,-0.20
41.65,59.39,-0.04
42.06,39.23,-0.10
44.89,31.63,-0.05
44.49,44.04,-0.17
45.04,41.25,-0.17
42.30,38.45,-0.09
41.81,59.10,-0.07
45.50,53.16,-0.19
41.88,59.92,-0.02
38.75,37.88,0.03
45.01,45.30,-0.20
39.12,55.53,0.23
44.09,56.32,-0.14
44.90,31.84,-0.04
40.91,45.04,-0.13
42.65,38.55,-0.11
40.83,43.55,-0.09
39.48,53.28,0.16
40.90,45.51,-0.11
45.34,41.83,-0.18
44.69,45.95,-0.22
38.37,38.69,-0.20
43.71,56.97,-0.16
44.59,49.36,-0.21
45.56,29.71,-0.14
42.87,39.46,-0.09
45.51,38.88,-0.14
43.45,49.65,-0.21
41.46,40.64,-0.08
44.89,48.49,-0.18
42.40,41.77,-0.10
39.99,41.04,-0.07
41.57,55.74,0.08
39.05,38.01,-0.06
45.46,47.86,-0.23
40.07,56.14,0.15
43.16,40.06,-0.15
42.76,39.17,-0.08
43.90,56.04,-0.07
41.70,40.14,-0.13
39.39,49.38,-0.14
43.23,57.50,-0.13
44.21,28.14,-0.05
45.04,48.87,-0.20
38.39,38.70,-0.20
38.33,38.37,-0.13
40.92,45.10,-0.12
45.20,45.95,-0.19
38.39,38.71,-0.20
42.71,58.52,-0.12
41.11,49.28,-0.20
44.67,55.71,-0.12
39.46,53.87,0.16
45.61,47.50,-0.20
44.90,48.55,-0.18
43.27,37.53,-0.14
42.89,49.52,-0.22
44.64,46.66,-0.21
44.63,55.10,-0.20
43.41,49.96,-0.13
45.85,42.38,-0.19
44.91,32.39,-0.10
43.15,57.73,-0.14
45.40,53.67,-0.19
39.28,41.96,-0.09
41.61,47.98,-0.17
39.85,40.91,-0.08
45.49,30.93,-0.13
41.00,44.89,-0.10
42.19,37.71,-0.10
44.84,48.22,-0.19
40.97,48.01,-0.16
38.38,38.70,-0.16
44.65,47.00,-0.19
45.02,42.49,-0.23
45.60,51.07,-0.20
44.83,33.87,-0.14
45.46,31.04,-0.14
45.58,48.31,-0.19
45.89,43.10,-0.16
40.98,44.19,-0.10
45.19,36.69,-0.15
38.96,39.48,-0.00
40.96,47.05,-0.12
38.40,38.70,-0.20
44.49,55.19,-0.18
42.36,38.04,-0.09
45.29,38.52,-0.15
41.50,45.72,-0.16
38.39,38.70,-0.20
45.13,36.82,-0.12
45.51,52.40,-0.22
43.73,55.41,-0.10
43.73,37.31,-0.17
38.34,38.24,-0.16
45.66,51.44,-0.17
45.04,53.18,-0.17
44.98,49.94,-0.19
38.39,38.71,-0.20
45.43,40.00,-0.20
44.80,46.32,-0.19
42.25,55.89,0.05
44.02,49.62,-0.19
45.10,46.92,-0.23
43.96,37.37,-0.16
44.38,28.72,-0.09
43.94,36.98,-0.08
42.75,49.94,-0.13
45.51,28.57,-0.10
45.55,38.99,-0.17
40.92,46.40,-0.12
43.89,50.14,-0.17
44.90,47.75,-0.18
45.48,41.28,-0.19
44.91,38.62,-0.16
45.04,38.91,-0.13
44.90,44.81,-0.22
42.74,38.98,-0.11
43.89,37.36,-0.14
41.22,49.55,-0.11
42.92,49.45,-0.22
42.14,49.37,-0.20
38.99,38.02,-0.06
39.65,53.17,0.13
45.44,39.90,-0.19
38.38,38.73,-0.19
45.13,52.50,-0.20
44.51,45.63,-0.20
38.65,37.95,-0.01
44.78,47.19,-0.18
40.11,55.52,0.13
44.89,31.26,-0.06
45.09,51.99,-0.21
44.35,44.07,-0.20
42.23,37.78,-0.07
39.49,49.91,-0.16
38.99,38.00,-0.02
45.21,38.23,-0.14
45.42,41.10,-0.21
44.80,47.32,-0.19
41.66,46.34,-0.17
38.39,38.70,-0.20
40.96,49.21,-0.18
41.36,40.79,-0.11
43.18,37.20,-0.09
39.72,55.30,0.15
42.13,55.80,-0.00
45.59,50.36,-0.19
40.87,43.55,-0.06
38.39,38.70,-0.20
38.33,38.37,-0.14
40.91,44.97,-0.13
43.29,37.09,-0.10
41.61,49.32,-0.21
42.47,59.33,-0.10
45.47,33.53,-0.12
43.70,37.02,-0.09
45.48,33.61,-0.13
41.37,48.03,-0.16
38.93,39.23,0.10
44.25,27.94,-0.06
40.03,56.13,0.19
43.18,37.60,-0.16
39.03,55.26,0.22
42.21,41.84,-0.11
43.81,56.24,-0.03
42.28,49.85,-0.14
44.99,38.80,-0.18
44.79,50.41,-0.19
39.39,41.99,-0.11
45.58,49.10,-0.17
38.38,38.69,-0.20
41.28,46.85,-0.15
38.99,38.07,-0.07
44.92,32.07,-0.08
38.39,38.71,-0.20
44.78,48.58,-0.17
38.39,38.69,-0.20
44.68,30.01,-0.10
44.80,54.14,-0.17
41.23,40.76,-0.09
41.75,37.24,-0.02
39.09,39.79,0.01
41.72,48.59,-0.19
38.38,38.69,-0.20
45.60,29.25,-0.08
45.20,38.05,-0.15
45.53,39.79,-0.20
44.95,36.46,-0.15
44.54,45.13,-0.20
38.39,38.70,-0.20
42.03,55.79,0.03
44.48,45.41,-0.19
43.72,54.97,-0.19
43.82,55.44,-0.10
44.30,37.42,-0.14
44.40,55.37,-0.24
40.35,56.03,0.21
44.26,49.66,-0.20
42.62,37.82,-0.07
45.20,27.63,-0.07
40.90,37.72,-0.06
43.46,40.70,-0.13
43.28,55.17,-0.13
44.56,37.00,-0.17
42.58,55.30,-0.04
45.27,40.55,-0.21
43.86,37.37,-0.15
41.07,49.39,-0.18
45.00,37.19,-0.16
43.08,37.63,-0.11
40.96,40.99,-0.10
38.38,38.70,-0.20
40.53,49.30,-0.20
44.92,42.69,-0.19
39.51,49.93,-0.16
38.94,37.82,0.04
45.59,50.30,-0.21
45.59,50.25,-0.21
43.80,49.69,-0.22
45.61,39.54,-0.17
44.89,37.39,-0.20
44.84,47.95,-0.21
40.92,44.30,-0.11
41.16,49.29,-0.21
44.60,45.69,-0.19
45.13,51.85,-0.18
45.59,49.24,-0.19
38.36,38.24,-0.17
38.32,38.25,-0.17
40.94,47.50,-0.13
45.00,39.56,-0.15
41.52,55.34,0.01
43.34,57.91,-0.17
44.20,27.75,-0.05
44.90,52.75,-0.21
39.04,53.93,0.22
40.74,55.46,0.12
39.72,37.41,-0.02
44.99,55.03,-0.18
44.78,54.43,-0.22
43.70,56.92,-0.14
45.58,48.24,-0.21
44.96,53.36,-0.16
42.05,55.79,0.07
42.49,55.95,0.02
38.97,37.98,-0.02
42.65,39.99,-0.11
43.45,45.83,-0.17
41.38,40.69,-0.11
38.46,38.18,0.03
44.94,40.92,-0.19
40.60,40.27,-0.06
45.00,51.31,-0.19
39.42,53.82,0.19
42.23,37.20,-0.02
45.09,52.22,-0.22
45.49,40.53,-0.21
44.37,49.69,-0.22
44.65,46.75,-0.20
40.86,43.85,-0.10
40.92,49.15,-0.19
44.94,50.52,-0.17
44.12,44.89,-0.17
43.09,39.92,-0.11
44.45,29.41,-0.10
45.55,29.88,-0.16
44.91,50.04,-0.20
43.02,39.75,-0.14
38.36,38.29,-0.10
44.94,40.81,-0.19
45.35,31.84,-0.12
45.07,41.45,-0.19
45.48,52.34,-0.20
38.38,38.73,-0.18
41.66,44.03,-0.11
44.92,32.79,-0.03
44.26,27.98,-0.06
44.83,42.95,-0.20
41.06,43.35,-0.08
45.49,41.48,-0.20
42.43,45.94,-0.15
44.34,55.37,-0.22
39.15,55.60,0.19
38.38,38.70,-0.20
44.02,45.97,-0.19
44.98,42.24,-0.17
45.02,39.04,-0.14
45.57,29.94,-0.16
39.04,54.19,0.19
44.84,47.88,-0.22
40.09,41.84,-0.06
40.97,45.84,-0.13
41.43,45.45,-0.13
